화장실명,소재지도로명주소,위도,경도
신동보건지소,강원특별자치도 정선군 신동읍 의림로 313,37.2184573,128.6437823
중동면복합체육센터,강원특별자치도 영월군 산솔면 응고개길 8-15,37.1425622,128.679027
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
영월파크골프장,강원특별자치도 영월군 영월읍 팔괴로 8-3,37.1646174,128.4653597
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
영월야구장,강원특별자치도 영월군 영월읍 중앙로 274,37.1654297,128.4807498
주천테니스장,강원특별자치도 영월군 주천면 주천로 113-5,37.2732893,128.2679189
술샘체육관,강원특별자치도 영월군 주천면 송학주천로 1402-19,37.2681491,128.2689723
쌍용4리 테니스장,강원특별자치도 영월군 한반도면 쌍용로 172-4,37.1836481,128.3208921
금마1리 전천후 게이트볼장,강원특별자치도 영월군 주천면 송학주천로 906-14,37.2681491,128.2689723
동부실내게이트볼장,강원특별자치도 영월군 영월읍 덕포하리2길 8,37.1733773,128.475733
주천면전천후게이트볼장,강원특별자치도 영월군 주천면 송학주천로 1487-3,37.2681491,128.2689723
무릉도원면 전천후 게이트볼장,강원특별자치도 영월군 무릉도원면 중방안길 54,37.2906498,128.2681745
김삿갓면 전천후 게이트볼장,강원특별자치도 영월군 김삿갓면 버드나무길 3-6,37.1222318,128.5653166
상동읍 전천후 게이트볼장,강원특별자치도 영월군 상동읍 태백산로 3213,37.1228581,128.7845713
쌍용 전천후 게이트볼장,강원특별자치도 영월군 한반도면 쌍용로 52,37.1836481,128.3208921
석항 전천후 게이트볼장,강원특별자치도 영월군 산솔면 영월로 3791-70,37.1983,128.62052
북면 전천후 게이트볼장,강원특별자치도 영월군 북면 미재골길 13,37.2535882,128.456691
영월 금호정,강원특별자치도 영월군 영월읍 봉래산로 193,37.1860811,128.4719691
금강탁구장,강원특별자치도 영월군 영월읍 내성길 50번길 47-32,37.1851681,128.4755926
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
스포츠파크하늘샘체육관옆(외부),"강원특별자치도 영월군 영월읍 제방안길 100 (하송리, 영월스포츠파크)",37.1771056,128.4639151
춘천중앙시장㈜,강원특별자치도 춘천시 명동길 29번길 5,37.8780803,127.725966
춘천주유소,강원특별자치도 춘천시 공지로 234-1,37.8925845,127.7228413
춘천제일종합시장,강원특별자치도 춘천시 약사고개길 13,37.8759067,127.7260879
춘천인형극장,강원특별자치도 춘천시 영서로 3017,37.8150077,127.7605002
춘천원예농협주유소,강원특별자치도 춘천시 영서로 3176,37.8150077,127.7605002
춘천역,강원특별자치도 춘천시 공지로 591,37.8925845,127.7228413
춘천안식원,강원특별자치도 춘천시 동산면 종자리로 331-21,37.7607217,127.739516
춘천시외버스터미널,강원특별자치도 춘천시 경춘로 2341,37.86396425,127.71729414272404
춘천서부시장,강원특별자치도 춘천시 서부대성로 12,37.8804867,127.7343266
춘천사우동우체국,강원특별자치도 춘천시 영서로 2771번길 3,37.9005617,127.728347
춘천문화예술회관,강원특별자치도 춘천시 효자상길 5번길 13,37.8724458,127.72948
춘천동부시장,강원특별자치도 춘천시 동부시장길 8,37.8782856,127.7337078
춘천농협주유소,강원특별자치도 춘천시 사우4길 10 (우두동),37.9040448,127.727449
춘천농수산물도매시장,강원특별자치도 춘천시 마장길 39,37.9082777,127.7269207
춘천고속버스터미널,강원특별자치도 춘천시 온의동 111-2,37.8646814,127.717483
애막골 등산로 입구,강원특별자치도 춘천시 석사동 산1-1,37.868179,127.765873
아르숲 생활문화센터,강원특별자치도 춘천시 효석로9번길 13,37.8649825,127.73443
신사우동 행정복지센터,"강원특별자치도 춘천시 사우4길 28, 신사우동행정복지센터 (사농동)",37.9058712,127.727842
신사우도서관,강원특별자치도 춘천시 사우 4길 26,37.9056358,127.728033
신북체육시설,강원특별자치도 춘천시 신북읍 율문리 935-67,37.9238715,127.745159
신북읍행정복지센터,강원특별자치도 춘천시 신북읍 율문길 75,37.9259105,127.7462143
신매대교 자전거도로,강원특별자치도 춘천시 서면 신매리 41-2,37.9202865,127.712995
신동면 행정복지센터,강원특별자치도 춘천시 신동면 김유정로 1418,37.8176889,127.7160588
시민의숲,강원특별자치도 춘천시 신북읍 천전리 신샘밭로 859-2,37.9384997,127.801854
송암테니스장,강원특별자치도 춘천시 스포츠타운길 124-1,37.8695098,127.7142534
88공원,강원특별자치도 춘천시 온의동 산 76,37.8499584,127.714818
다락 가든,강원특별자치도 정선군 여량면 노추산로 842,37.5011867,128.7192299
다락 가든,강원특별자치도 정선군 여량면 노추산로 842,37.5011867,128.7192299
여량면사무소1층,강원특별자치도 정선군 여량면 서동로 2910-1,37.47186,128.72447
여량면사무소2층,강원특별자치도 정선군 여량면 서동로 2885,37.4706334,128.72050663965825
여량면사무소2층,강원특별자치도 정선군 여량면 서동로 2885,37.4706334,128.72050663965825
구절리역,강원특별자치도 정선군 여량면 여량6길 17,37.516751,128.726765
정선하늘공원 봉안당,강원특별자치도 정선군 여량면 노추산로 749,37.5011867,128.7192299
벅스랜드-메뚜기 화장실,강원특별자치도 정선군?여량면 서동로 3867-26,37.4683102,128.7087628
아우라지 출렁다리,강원특별자치도 정선군 여량면 노추산로749,37.516335,128.7279037
(구)봉정초등학교 내,강원특별자치도 정선군 여량면 봉정로 360-10,37.4650755,128.7458894
발면동 버스승강장 뒤,강원특별자치도 정선군 여량면 봉정본동길 10,37.4572695,128.7721872
스포츠파크하늘샘체육관옆(외부),"강원특별자치도 영월군 영월읍 제방안길 100 (하송리, 영월스포츠파크)",37.1771056,128.4639151
스포츠파크하늘샘체육관옆(외부),"강원특별자치도 영월군 영월읍 제방안길 100 (하송리, 영월스포츠파크)",37.1771056,128.4639151
영월국민체육센터,강원특별자치도 영월군 영월읍 제방안길 100,37.1834292,128.4726936
문화예술회관 화장실,"강원특별자치도 영월군 영월읍 단종로 24 (영흥리, 문화예술회관)",37.1860706,128.4682678
강원도탄광문화촌,강원특별자치도 영월군 북면 밤재로 351,37.2660058,128.4723022
법흥사 화장실,"강원특별자치도 영월군 무릉도원면 무릉법흥로 1352 (법흥리, 법흥사)",37.3719493,128.2608001
청령포 화장실,강원특별자치도 영월군 영월읍 청령포로 133,37.1899751,128.4434623
장릉 화장실,강원특별자치도 영월군 단종로 190,37.1915949,128.462561
물무리골(엄흥도기념관) 화장실,강원특별자치도 영월군 영월읍 영월로 1713-12,37.1815408,128.4597171
돌개구멍 화장실,강원특별자치도 영월군 무릉도원면 무릉법흥로 275-26,37.2819757,128.2768076
관풍헌 화장실,강원특별자치도 영월군 영월읍 중앙로 61,37.1654297,128.4807498
동강길(문화생태탐방로) 화장실,강원특별자치도 영월군 영월읍 동강로 871-1,37.1829393,128.4994209
섭새 공중화장실,강원특별자치도 영월군 영월읍 동강로 836 (삼옥리),37.2329331,128.5115516
문산리 래프팅 출발지 화장실,"강원특별자치도 영월군 영월읍 동강로 1490(문산리, 문산1리마을회관)",37.2713266,128.5275678
동강오토캠핑장 화장실,강원특별자치도 영월군 영월읍 둥글바위길 33 (삼옥리),37.201139,128.504716
영월관광센터 화장실,강원특별자치도 영월군 영월읍청령포로 126-3,37.179926,128.44605
한반도 뗏목마을 화장실,강원특별자치도 영월군 한반도면 선암길 59,37.221632,128.347603
선돌 주차장 화장실,강원특별자치도 영월군 남면 영월로 1472,37.1711,128.35438
한반도지형 주차장 화장실,강원특별자치도 영월군 한반도면 한반도로 555,37.2263894,128.3546804
영월군의회,강원특별자치도 영월군 영월읍 하송로 64,37.1821961,128.4628729
여성회관 화장실,"강원특별자치도 영월군 영월읍 단종로16번길 18-5 (영흥리, 영월군여성회관)",37.1847156,128.469483
영월군장애인문화복지센터,강원특별자치도 영월군 영월읍 하송로 46-41,37.1821961,128.4628729
동강생태정보센터,강원특별자치도 영월군 영월읍 동강로 716,37.1829393,128.4994209
삼옥동강탐방안내소 화장실,강원특별자치도 영월읍 어라연길 4,37.2360193,128.513728
소양호 뱃터,강원특별자치도 춘천시 북산면 신샘밭로 1137,37.9494008,127.8150621
소양동 행정복지센터(1층),강원특별자치도 춘천시 금강로 17,37.882271,127.7246853
소양도서관,강원특별자치도 춘천시 삭주로145번길 69-8,37.8932583,127.7442937
소양댐시민숲공원,강원특별자치도 춘천시 신북읍 천전리 15-4,37.9370811,127.801144
소양댐 주차장(정상),강원특별자치도 춘천시 북산면 청평리 산 205-12,37.9520063,127.814709
소양강스카이워크(춘천도시공사),강원특별자치도 춘천시 영서로 2663,37.8150077,127.7605002
소양강 스카이워크 주차장,강원특별자치도 춘천시 소양로1가 47-7,37.89320405,127.72529726564186
석사동주민센터,강원특별자치도 춘천시 후석로 48,37.85859745,127.74238999384096
석사동 산책로,강원특별자치도 춘천시 석사동 141-4,37.8589921,127.7460085
서천보건진료소,강원특별자치도 춘천시 남산면 서백길 171,37.8341657,127.55695381867966
서상보건진료소,강원특별자치도 춘천시 서면 박사로 1348-34,37.8581213,127.6734567
서면행정복지센터(1층),강원특별자치도 춘천시 서면 금산길 31,37.8987057,127.6927853
신포주유소,강원특별자치도 춘천시 사북면 영서로 4927,38.0379925,127.6422063
신사우파출소,강원특별자치도 춘천시 영서로 2771번길 2,37.9008225,127.728418
신북농업협동조합(주유소),강원특별자치도 춘천시 신북읍 율문길 71,37.9258148,127.745576
(주)중부에너지 GS신동주유소,강원특별자치도 춘천시 신동면 경춘로 1757,37.821459,127.7035558
신동주유소,강원특별자치도 춘천시 신동면 순환대로 316,37.820623,127.7207831
소양댐주유소,강원특별자치도 춘천시 신북읍 신샘밭로 586,37.9296504,127.762901
섬강에너지주식회사,강원특별자치도 춘천시 신동면 경춘로 1936,37.821459,127.7035558
서춘천농협주유소,강원특별자치도 춘천시 서면 박사로 1266,37.8896195,127.688426
서면파출소,강원특별자치도 춘천시 서면 박사로 1279,37.8581213,127.6734567
샘밭장터 화장실,강원특별자치도 춘천시 신북읍 율문리 935-83,37.9243875,127.747609
새춘천주유소,강원특별자치도 춘천시 동내면 거두리 세실로 38,37.8613126,127.7590098
새만천주유소,강원특별자치도 춘천시 동면 만천로 139,37.8822243,127.758925
베스트주유소,강원특별자치도 춘천시 후만로 162,37.8764159,127.7549994
서울펜션 건너편(카페휴가 입구 앞),강원특별자치도 정선군 여량면 자개길 382-3,37.5210738,128.7067352
노추산등산로(절골입구),강원특별자치도 정선군 여량면 구절양지말길 18,37.5195979,128.7348413
노추산등산로(중동입구),강원특별자치도 정선군 여량면 노추산로 1161,37.5011867,128.7192299
중동샘터 옆,강원특별자치도 정선군 여량면 중동길 57,37.5312279,128.7629721
지경보 위(유천2리 쪽),강원특별자치도 정선군 여량면 중동길 171,37.5227935,128.7565697
자개골 유원지,강원특별자치도 정선군 여량면 서동로 3765 근처(상고사리길),37.4988575,128.7867161
임계 삼거리 주유소,강원특별자치도 정선군 임계면 백두대간로 35,37.4593393,128.8512036
임계고등학교,강원특별자치도 정선군 임계면 백두대간로 1313,37.4593393,128.8512036
임계고등학교,강원특별자치도 정선군 임계면 백두대간로 1313,37.4593393,128.8512036
백복령음식점부속화장실,강원특별자치도 정선군 임계면 서동로 5938-13,37.49835,128.83353
백봉령주유소,강원특별자치도 정선군 임계면 서동로 5584,37.4987129,128.8655675
동백주유소,강원특별자치도 정선군 임계면 서동로 4682,37.4987129,128.8655675
대성주유소,강원특별자치도 정선군 임계면 백두대간로 1377,37.4593393,128.8512036
임계면행정복지센터,강원특별자치도 정선군 임계면 서동로 4575,37.494751449999995,128.85215617512756
임계우체국,강원특별자치도 정선군 임계면 송계3길 3,37.4946793,128.8514991
쌍용리 명수사 공중화장실,강원특별자치도 영월군 한반도면 무동길 133-20,37.1713598,128.3177667
팔괴카누마을 공중화장실,강원특별자치도 영월군 영월읍 태화산로 183-27,37.1614832,128.4946819
삼옥2리 먹골마을 공중화장실,강원특별자치도 영월군 영월읍 동강로 633,37.1904579,128.5012897
덕포5리 화장실,강원특별자치도 영월군 영월읍 덕포시장길 8-16,37.1823131,128.4794605
동강둔치화장실,강원특별자치도 영월군 영월읍 제방안길 45,37.1834292,128.4726936
산솔면-13(직동2리 마을회관 옆),강원특별자치도 영월군 산솔면 직동로 485-8,37.1583323,128.7187205
산솔면-12(두위봉 등산로 입구),강원특별자치도 영월군 산솔면 상막동길 117,37.1796314,128.759248
산솔면-11(큰터 만물슈퍼 앞),강원특별자치도 영월군 산솔면 함박골길 2,37.1686954,128.7265733
산솔면-9(응고개 마을휴양지),강원특별자치도 영월군 산솔면 응고개길 170-17,37.1340218,128.7011138
산솔면-6(산솔마을 수달길),강원특별자치도 영월군 산솔면 태백산로 2062,37.1667383,128.6600433
산솔면-5(녹전2리 마을회관옆),강원특별자치도 영월군 산솔면 태백산로 1566-1,37.1447464,128.7042566
산솔면-2(솔고개공원내),강원특별자치도 영월군 산솔면 태백산로 1835,37.1667383,128.6600433
산솔면-1(하동마트앞),강원특별자치도 영월군 산솔면 영월동로 3097-17(하동마트 앞),37.140885,128.6826166
산솔면사무소화장실,강원특별자치도 영월군 산솔면 태백산로 1202(산솔면사무소),37.144957,128.6803556
유진주유소,강원특별자치도 영월군 상동읍 태백산로 3234,37.1228581,128.7845713
번개시장공용화장실,강원특별자치도 춘천시 소양로 1가 93-6,37.8918435,127.726442
백양리역,강원특별자치도 춘천시 남산면 북한강변길 690,37.83091,127.589787
만천주유소,강원특별자치도 춘천시 동면 순환대로 1077,37.8761095,127.776537
만남의광장주유소,강원특별자치도 춘천시 경춘로 2137,37.821459,127.7035558
로데오상가,강원특별자치도 춘천시 공지로 87,37.8925845,127.7228413
동춘천농협클린주유소,강원특별자치도 춘천시 동내면 학곡동2길 11,37.8383707,127.7621902
동양주유소,강원특별자치도 춘천시 동산면 영서로 51,37.77425,127.76528
동서주유소,강원특별자치도 춘천시 서면 박사로 883,37.8581213,127.6734567
동보충전소,강원특별자치도 춘천시 춘천로 331,37.8917835,127.7534436
도성주유소,강원특별자치도 춘천시 경춘로 1766,37.821459,127.7035558
대형주유소,강원특별자치도 춘천시 경춘로 2155,37.821459,127.7035558
대영주유소,강원특별자치도 춘천시 영서로 3100 (신동),37.92701,127.72165
대성주유소,강원특별자치도 춘천시 공지로 443,37.8925845,127.7228413
대명주유소,강원특별자치도 춘천시 충열로 314,37.9004053,127.7297973
대룡산주유소,강원특별자치도 춘천시 동내면 순환대로 660,37.8391527,127.7599089
당림주유소,강원특별자치도 춘천시 서면 경춘로 969,37.8299134,127.617313
농민주유소,강원특별자치도 춘천시 후석로 396(후평동),37.8856267,127.746695
남춘천충전소,강원특별자치도 춘천시 신동면 김유정로 1702,37.798324,127.7098958
남춘천주유소,강원특별자치도 춘천시 퇴계로 73,37.8659713,127.7241917
남춘천역,강원특별자치도 춘천시 영서로 2260,37.8150077,127.7605002
남춘천I.C주유소,강원특별자치도 춘천시 남산면 종자리로 28,37.7442151,127.713359
남산파출소,강원특별자치도 춘천시 남산면 한치로 77,37.7952439,127.6419455
남산농협주유소,강원특별자치도 춘천시 남산면 강촌로 395-1,37.80547,127.63674
김유정역,강원특별자치도 춘천시 신동면 김유정로 1435,37.798324,127.7098958
길성주유소,강원특별자치도 춘천시 사북면 춘화로 536,37.9879454,127.709971
임계농협주유소,강원특별자치도 정선군 임계면 서동로 4570,37.4987129,128.8655675
임계시장상인회,강원특별자치도 정선군 임계면 송계3길 12,37.4950653,128.8518926
임계파출소,강원특별자치도 정선군 임계면 서동로 4559,37.4987129,128.8655675
구)임계버스터미널,강원특별자치도 정선군 임계면 서동로 4581,37.4987129,128.8655675
임계초등학교,강원특별자치도 정선군 임계면 송계1길 7,37.4962162,128.8493127
임계시장 고객센터(임계시장1),강원특별자치도 정선군 임계면 송계5길 18,37.4953143,128.8510455
백복령눈꽃마을 야생화 화장실,강원특별자치도 정선군 임계면 눈꽃마을길 807,37.5058599,128.9320912
백복령향토음식점(입구),강원특별자치도 정선군 임계면 서동로 5928,37.4987129,128.8655675
백복령향토음식점(입구),강원특별자치도 정선군 임계면 서동로 5928,37.4987129,128.8655675
구)임계버스터미널,강원특별자치도 정선군 임계면 서동로 4581,37.4987129,128.8655675
구)임계버스터미널,강원특별자치도 정선군 임계면 서동로 4581,37.4987129,128.8655675
임계시장 공영주차장(임계시장2),강원특별자치도 정선군 임계면 송계2길 6,37.4953143,128.8510455
도전아우라지 화장실,강원특별자치도 정선군 임계면 내도전길 654,37.5033213,128.8945037
도전2교 화장실,강원특별자치도 정선군 임계면 기추목이길 11 근처,37.4772681,128.9189788
여름주유소,강원특별자치도 영월군 상동읍 태백산로 2317-1,37.1228581,128.7845713
상동개발주민주식회사,강원특별자치도 영월군 상동읍 태백산로 3246,37.1228581,128.7845713
상동읍 꼴두바우공원,강원특별자치도 영월군 상동읍 중석길 12,37.145471,128.840767
상동읍 시외버스터미널,강원특별자치도 영월군 상동읍 상동시장길 7,37.1372334,128.8367648
상동읍사무소,강원특별자치도 영월군 상동읍 태백산로 3189,37.1269249,128.8267444
SK영월주유소,강원특별자치도 영월군 영월읍 영월로 2153,37.1815408,128.4597171
덕포현대주유소,강원특별자치도 영월군 영월읍 중앙로 254,37.1654297,128.4807498
영월농협주유소,강원특별자치도 영월군 영월읍 하송로 156,37.1821961,128.4628729
금강산주유소,강원특별자치도 춘천시 옛경춘로 721,37.8455297,127.7134051
굿오일주유소,강원특별자치도 춘천시 충열로 65,37.9004053,127.7297973
굴봉산역,강원특별자치도 춘천시 남산면 서백길 192,37.8320478,127.557741
구름다리주유소,강원특별자치도 춘천시 동면 후만로 137,37.8781936,127.759475
구도일주유소 춘천,강원특별자치도 춘천시 춘천로 40,37.8917835,127.7534436
광장셀프주유소,강원특별자치도 춘천시 효자로 150,37.8719949,127.7328397
고향주유소,강원특별자치도 춘천시 서면 서상로 387,37.950999,127.693323
고려LPG충전소,강원특별자치도 춘천시 사북면 영서로 4905,38.0379925,127.6422063
경춘주유소,강원특별자치도 춘천시 경춘로 2039 (칠전동),37.84246,127.71413
경춘제1주유소,강원특별자치도 춘천시 서면 경춘로 629,37.8370461,127.580566
거두주유소,강원특별자치도 춘천시 동내면 춘천순환로 59,37.8558532,127.7556244
강촌역 화장실(강촌역),강원특별자치도 춘천시 남산면 강촌로 150,37.80547,127.63674
강원지방경찰청,강원특별자치도 춘천시 동내면 세실로 49,37.8615839,127.75755979820477
강원대학교병원,강원특별자치도 춘천시 백령로 156,37.8792558,127.7496091
강변주유소,강원특별자치도 춘천시 서면 경춘로 701,37.8351967,127.588333
가람주유소,강원특별자치도 춘천시 영서로 2997 (사농동),37.9195546,127.720766
SK행복한Self주유소,강원특별자치도 춘천시 후석로 453,37.8827138,127.7480455
SK직영 부안주유소,강원특별자치도 춘천시 후석로 239 (후평동),37.8728793,127.752261
SK직영 OK주유소,강원특별자치도 춘천시 후석로 322 (후평동),37.8797026,127.750329
M백화점,강원특별자치도 춘천시 금강로 68-9,37.8754643,127.7328273
IOZEN(이오젠),강원특별자치도 춘천시 동내면 순환대로 758,37.8391527,127.7599089
GS춘천충전소,강원특별자치도 춘천시 근화동 794-1,37.8805822,127.7123213
(합)경춘가스충전소,강원특별자치도 춘천시 동면 춘천로 523,37.8960168,127.761807
(주)태우주유소,강원특별자치도 춘천시 후석로 400(후평동),37.8864692,127.745976
춘천휴게소(중앙고속도로),강원특별자치도 춘천시 동내면 영서로 1432,37.811773349999996,127.76658893946117
새별이요양원앞 화장실,강원특별자치도 정선군 임계면 새벼리길 83-27 앞,37.4962686,128.8673646
미락숲 화장실(미락교앞),강원특별자치도 정선군 임계면 미락동길 53 근처,37.469249,128.8440292
느릅나무가든 화장실,강원특별자치도 정선군 임계면 서답바위길 56,37.4642653,128.8021595
연하휴게소,강원특별자치도 영월군 영월읍 영월로 3206-8,37.1815408,128.4597171
영월읍행정복지센터,강원특별자치도 영월군 영월읍 단종로 48-8,37.1874699,128.466121
영월도서관,강원특별자치도 영월군 영월읍 영월로 1914-7,37.1815408,128.4597171
고씨동굴 광장 화장실,강원특별자치도 영월군 김삿갓면 영월동로 1111,37.12198,128.6062106
공설운동장 화장실,강원특별자치도 영월군 영월읍 영월로 1914-11,37.1815408,128.4597171
(주)석사주유소,강원특별자치도 춘천시 공지로 49,37.8925845,127.7228413
(사)남부시장 조합,강원특별자치도 춘천시 공지로 367,37.8705317,127.72565176258189
후평시장 화장실,강원특별자치도 춘천시 후평동 691-11,37.8820224,127.7482287
후평3동 행정복지센터,강원특별자치도 춘천시 후만로 83,37.8765131,127.7538753
후평2동 행정복지센터,강원특별자치도 춘천시 부안길6번길 45,37.877468500000006,127.75046636825431
후평1동 행정복지센터,강원특별자치도 춘천시 후석로 403,37.8859714,127.7454678
효자3동 행정복지센터,강원특별자치도 춘천시 두하길 21,37.8764631,127.7413821
효자2동행정복지센터,강원특별자치도 춘천시 돌담길 10번길 8,37.8723855,127.736287
효자1동 행정복지센터,강원특별자치도 춘천시 효자상길 9,37.8721901,127.7275315
환경사업소 2층화장실,강원특별자치도 춘천시 한치로 681,37.7952439,127.6419455
호반테니스장,강원특별자치도 춘천시 우석로 102-1,37.865338,127.7545185
호반체육관,강원특별자치도 춘천시 우석로 102,37.863901299999995,127.75730076732756
한숲근린공원,강원특별자치도 춘천시 안마산로 119,37.8487541,127.7473363
한덕유원지 화장실,강원특별자치도 춘천시 남면 한덕리 산 130,37.7053571,127.603433
하키장,강원특별자치도 춘천시 옛경춘로 718-1,37.8455297,127.7134051
상중도뱃터,강원특별자치도 춘천시 근화동 110-1,37.8805822,127.7123213
풍물시장 화장실 C,강원특별자치도 춘천시 온의동 149-5,37.8596868,127.7166353
풍물시장 화장실 B,강원특별자치도 춘천시 온의동 26,37.8596868,127.7166353
풍물시장 화장실 A,강원특별자치도 춘천시 영서로 2352-12,37.9002172,127.728644
평생학습관,강원특별자치도 춘천시 퇴계농공로 40,37.84903,127.7438527
파크골프장,강원특별자치도 춘천시 서면 박사로 800,37.8581213,127.6734567
퇴계동행정복지센터,강원특별자치도 춘천시 퇴계로 46,37.86448405,127.72621614512559
큰골공원,강원특별자치도 춘천시 동내면 거두택지길 67,37.8549553,127.7553561
카플 주차장,강원특별자치도 춘천시 석사동 137-2,37.8589921,127.7460085
충열탑,강원특별자치도 춘천시 충열로 264-40,37.9004053,127.7297973
하승두 버스승강장 뒤 화장실(하승두1교),강원특별자치도 정선군 임계면 반천고양로 1522-3 근처,37.4254663,128.8205825
임계테니스장입구 화장실,강원특별자치도 정선군 임계면 장찬동길 86-11,37.4927141,128.8639824
임계테니스장입구 화장실,강원특별자치도 정선군 임계면 장찬동길 86-11,37.4927141,128.8639824
금호타이어골지타이어앞 화장실,강원특별자치도 정선군 임계면 백두대간로 266,37.4593393,128.8512036
문래삼거리매점 휴게실 건너편,강원특별자치도 정선군 임계면 백두대간로 35 근처,37.3964819,128.8669071
정선군청,강원특별자치도 정선군 정선읍 봉양3길21,37.38,128.66
정선읍행정복지센터,강원특별자치도 정선군 정선읍 정선로1331,37.37,128.66
정선시장2,강원특별자치도 정선군 정선읍 5일장길 23-2,37.3806978,128.6654798
여성회관,강원특별자치도 정선군 정선읍 애산로25,37.37,128.67
벽탄초등학교,강원특별자치도 정선군 정선읍 벽탄길 32,37.3951128,128.6002629
정선초교가수분교,강원특별자치도 정선군 정선읍 수미길7,37.31,128.62
봉양초등학교,강원특별자치도 정선군 정선읍 녹송7길1,37.38,128.66
정선초등학교,강원특별자치도 정선군 정선읍 비봉로 15,37.3808267,128.6602908
정선우체국,강원특별자치도 정선군 정선읍 비봉로25,38.1,127.98
적성문화복지회관,"충청북도 단양군 적성면 금수산로 952, 복지센터",36.9598,128.298
대강면 복지회관,"충청북도 단양군 대강면 대강로 74, 대강면사무소",36.922284,128.352047
속리산휴양사업소 공중화장실,충북 보은군 속리산면 속리산로 596,36.5172129,127.7968286
말티재관문 내 공중화장실,충청북도 보은군 속리산면 속리산로 477,36.5172129,127.7968286
생활체육공원 인조구장A구장,충청북도 보은군 보은읍 군청길 90,36.4815579,127.7234056
생활체육공원 인조구장B구장,충청북도 보은군 보은읍 군청길 59-13,36.4815579,127.7234056
속리산면행정복지센터,충청북도 보은군 속리산면 법주사로 12,36.51209405,127.81038826979898
구병리 공중화장실,충청북도 보은군 속리산면 삼가구병길 148,36.482302,127.870142
사내리 공중화장실(야영장),충청북도 보은군 속리산면 법주사로 248-46,36.5272711,127.8188693
사내리 공중화장실(파출소),충청북도 보은군 속리산면 법주사로 276,36.5272711,127.8188693
사내리 공중화장실(폭포 옆),충청북도 보은군 속리산면 법주사로 248-36,36.5272711,127.8188693
대형주차장(주유소 뒤),충청북도 보은군 속리산면 법주사로 202,36.5272711,127.8188693
대형주차장(여),충청북도 보은군 속리산면 법주사로 216,36.5272711,127.8188693
대형주차장(여),충청북도 보은군 속리산면 법주사로 216,36.5272711,127.8188693
회인면 다목적실,충청북도 보은군 회인면 회인로 24,36.4917802,127.5976376
회인면 다목적실,충청북도 보은군 회인면 회인로 24,36.4917802,127.5976376
회인면사무소,충청북도 보은군 회인면 회인로 81,36.494814500000004,127.5965211978358
남대문공원,충청북도 보은군 회남면 회남로 1852,36.4453636,127.5801554
회남면사무소,충청북도 보은군 회남면 회남로 1901,36.4454133,127.5791968
무궁화공원 공중화장실(공원),충청북도 보은군 탄부면 삼승탄부로 592,36.427924,127.7928918
탄부면사무소 공중화장실,충청북도 보은군 탄부면 하장2길 15,36.430697,127.7959645
보은군청별관,충청북도 보은군 보은읍 군청길 38,36.4815579,127.7234056
보은군청별관,충청북도 보은군 보은읍 군청길 38,36.4815579,127.7234056
보은군청별관,충청북도 보은군 보은읍 군청길 38,36.4815579,127.7234056
공설운동장,충청북도 보은군 보은읍 군청길 38-1,36.4815579,127.7234056
공설운동장,충청북도 보은군 보은읍 군청길 38-1,36.4815579,127.7234056
생활체육공원 인조구장B구장,충청북도 보은군 보은읍 군청길 59-13,36.4815579,127.7234056
결초보은 체육관,충청북도 보은군 보은읍 군청길 71,36.4815579,127.7234056
결초보은 체육관,충청북도 보은군 보은읍 군청길 71,36.4815579,127.7234056
결초보은 체육관,충청북도 보은군 보은읍 군청길 71,36.4815579,127.7234056
결초보은 체육관,충청북도 보은군 보은읍 군청길 71,36.4815579,127.7234056
결초보은 체육관,충청북도 보은군 보은읍 군청길 71,36.4815579,127.7234056
보은공설운동장,충청북도 보은군 보은읍 군청길 50,36.4815579,127.7234056
수한면행정복지센터 공중화장실,충청북도 보은군 수한면 후평바리미길 13,36.4793952,127.6987827
충혼탑공중화장실,충청북도 보은군 보은읍 죽전6길 39-17,36.479143,127.717178
장안면사무소 공중화장실(공공기관),충청북도 보은군 장안면 장안로 37,36.469765,127.7887891
보은군청별관,충청북도 보은군 보은읍 군청길 38,36.4815579,127.7234056
상하수도사업소,충청북도 보은군 보은읍 마루들길29,36.49354,127.7261
내망리소공원,충청북도 보은군 삼승면 삼승탄부로 26,36.4099501,127.7547059
원남리 버스정류장,충청북도 보은군 삼승면 원남로 21,36.3994082,127.7302235
삼승면사무소,충청북도 보은군 삼승면 안내삼승로 687,36.3967346,127.7313576
산외면사무소 공중화장실 11-01-1,충청북도 보은군 산외면 구티길 65,36.5520286,127.7326934
보은읍사무소 공중화장실,충청북도 보은군 보은읍 삼산로 50,36.4835571,127.7169883
보건소 공중화장실,충청북도 보은군 보은읍 동광길 50,36.4868756,127.7187896
관기 풋살장공중화장실,충청북도 보은군 마로면 관기송현로 130,36.4373069,127.8112098
마로면사무소공중화장실,충청북도 보은군 마로면 관기송현로 103,36.4357636,127.8204576
